latitude,longitude,route_id,ZCTA5CE10
40.643722,-74.073104,S48,10301
40.612624,-74.130404,S62,10314
40.643734,-74.073046,S59,10301
40.861077,-73.890088,BX9,10458
40.62793,-73.981252,B8,11204
40.640124,-74.131657,S46,10302
40.910081,-73.896495,BX9,10471
40.661423,-73.82414,Q10,11430
40.613788,-74.06601,S51,10305
40.704863,-73.809039,Q40,11435
40.867837,-73.920569,BX12+,10034
40.803935,-73.936221,M125,10035
40.770004,-73.826504,Q20A,11354
40.758784,-73.821204,Q12,11355
40.749723,-73.939024,Q67,11101
40.709649,-73.959518,B39,11211
40.643571,-74.073149,S48,10301
40.702356,-73.80053,Q1,11432
40.804169,-73.937033,M60+,10035
40.845316,-73.891223,BX17,10457
40.691466,-73.779251,Q85,11434
40.701298,-73.802996,Q17,11435
40.609212,-73.921513,B41,11234
40.702217,-73.800606,Q27,11433
40.761247,-73.963718,Q101,10022
40.824974,-73.836659,Q50,10465
40.599189,-74.063759,SIM9,10305
40.707959,-73.795608,Q77,11432
40.76053,-73.968299,BXM10,10022
40.7287,-74.00254,SIM15,10012
40.73621,-73.746796,Q27,11364
40.877833,-73.866276,BX41,10467
40.78708,-73.954126,M4,10128
40.76881,-73.862634,M60+,11371
40.76022,-73.830035,Q17,11354
40.749743,-73.939192,Q100,11101
40.630279,-74.088817,S92,10301
40.758873,-73.968456,QM40,10022
40.746226,-73.979892,BXM1,10016
40.766007,-73.976806,SIM10,
40.651173,-73.95244,B44+,11226
40.560781,-74.170729,S79+,10312
40.526804,-74.178204,S78,10312
40.619715,-73.93353,B41,11234
40.7765,-73.988634,M72,10023
40.61124,-73.953851,B49,11230
40.728308,-73.710445,Q36,11001
40.893316,-73.908526,BX10,10471
40.641791,-73.985295,B16,11218
40.643483,-74.072927,S54,10301
40.64646,-73.998197,B70,11232
40.765277,-73.887312,Q47,11370
40.583276,-73.954241,B4,11235
40.672895,-73.78783,Q6,11434
40.526823,-74.191293,S56,10312
40.609103,-74.023816,B70,11425
40.675513,-73.871665,Q37,11208
40.70496,-74.01482,SIM4C,10004
40.578047,-74.166551,S61,10314
40.749388,-73.939517,Q39,11101
40.728226,-74.002663,M21,10012
40.7287,-74.00254,SIM3,10012
40.86787,-73.88402,BX25,10458
40.856143,-73.928818,M101,10040
40.713624,-73.829759,Q60,11415
40.7287,-74.00254,SIM6,10012
40.831732,-73.930142,BX13,10452
40.760639,-73.998508,M12,10036
40.574688,-74.097292,S81,10306
40.72115,-73.843898,Q60,11375
40.843774,-73.923082,BX35,10452
40.763251,-73.973803,M5,10019
40.547995,-74.220346,S55,10309
40.877829,-73.866304,BX39,10467
40.739817,-73.824798,Q88,11367
40.728395,-73.783325,QM36,11366
40.704209,-74.014192,SIM15,10004
40.866285,-73.826858,BX12,10475
40.587137,-73.918938,B31,11229
40.675107,-73.807347,Q60,11420
40.78078,-73.961086,BXM6,
40.607102,-73.93959,B100,11229
40.765633,-73.815117,Q15,11354
40.66158,-73.824645,Q3,11430
40.643289,-74.210476,SIM26,07202
40.746648,-73.943655,B98,11101
40.827891,-73.850054,BX22,10472
40.839852,-73.878243,BX21,10460
40.755708,-73.885265,Q66,11370
40.604321,-73.97221,F1,11223
40.706429,-73.802242,Q65,11432
40.704859,-73.90208,B20,11385
40.861247,-73.880732,BX19,
40.709555,-74.001873,QM34,10038
40.69346,-73.852482,Q56,11421
40.600537,-73.942008,B44,11229
40.644999,-73.973952,BM4,11218
40.796723,-73.93804,M15,10029
40.502981,-74.25147,SIM2,10307
40.760727,-73.968725,SIM1C,10022
40.87506,-73.879546,BX10,10467
40.662472,-73.84091,QM15,11414
40.896186,-73.872517,BX34,10470
40.720988,-73.981738,M21,10009
40.702108,-73.730337,Q27,11429
40.705959,-73.793867,Q31,11432
40.846915,-73.786479,BX29,10464
40.826198,-73.950148,BX19,10031
40.762858,-73.971838,M1,10022
40.725163,-73.872839,Q29,11379
40.632512,-73.947447,B103,11210
40.705797,-74.013476,BXM11,10004
40.678922,-73.921386,B25,11233
40.852365,-73.827039,BX29,10461
40.76053,-73.968299,QM1,10022
40.619015,-74.185278,S90,10314
40.760878,-73.830835,Q17,11354
40.631678,-73.946552,Q35,11210
40.84396,-73.922796,BX11,10452
40.834257,-73.944519,M5,10032
40.759434,-73.830626,Q48,11354
40.66411,-73.768713,Q111,11434
40.677433,-73.955064,B65,11216
40.570901,-74.109122,S79+,10306
40.681658,-73.958538,B48,11238
40.643261,-74.074069,S78,10301
40.612861,-73.926402,B2,11234
40.601568,-73.934953,B31,11229
40.704742,-73.902161,B26,11385
40.830358,-73.885702,BX35,10459
40.746613,-73.89072,Q47,11372
40.775144,-73.93493,Q19,11102
40.783135,-73.80459,Q76,11357
40.752329,-73.993258,M20,10001
40.8408,-73.853485,BX4A,10462
40.861287,-73.891854,BX41+,10458
40.73805,-73.804494,QM20,11365
40.745673,-73.90211,Q53+,11377
40.861338,-73.82271,Q50,10475
40.652413,-73.838019,QM17,11414
40.703833,-73.93119,B60,11206
40.742443,-73.873012,Q29,11373
40.792588,-73.923489,M35,10035
40.874957,-73.879932,BX10,10467
40.706358,-73.79217,Q31,11433
40.612624,-74.130404,S93,10314
40.633639,-74.129649,S53,10302
40.868035,-73.833055,BX12,10469
40.839857,-73.878605,BX9,10460
40.652581,-73.923403,B35,11203
40.852361,-73.920087,BX40,10453
40.687713,-73.784932,Q114,11434
40.631995,-73.946898,B103,11210
40.696121,-73.990276,B103,11201
40.712209,-73.888667,Q38,11379
40.637625,-74.171153,S48,10303
40.598941,-73.955956,B3,11229
40.707663,-73.795217,Q2,11432
40.773085,-73.886119,Q33,11371
40.618893,-74.012565,B64,11228
40.637518,-74.075956,S76,10301
40.771098,-73.865943,M60+,11371
40.720923,-73.759535,Q43,11427
40.675677,-73.81706,Q98V,11420
40.875965,-73.829432,BX38,10475
40.764198,-73.726044,Q30,11362
40.660853,-73.97939,B68,
40.676746,-73.899944,B12,11207
40.709278,-73.959521,B44+,11211
40.640108,-74.165755,SIM3C,10303
40.868072,-73.919801,BX12,10034
40.853336,-73.827133,BX24,10461
40.804777,-73.941328,BXM3,10035
40.852176,-73.827301,BXM6,10461
40.755158,-74.000668,Q92,10001
40.608935,-73.957405,B103,11229
40.74304,-73.825468,Q20A,11355
40.624299,-74.149069,S89,10303
40.717642,-73.817977,QM1,11367
40.693649,-73.851946,Q21,11421
40.598891,-74.151783,S93,10314
40.672357,-73.843019,Q21,11417
40.639681,-73.968061,BM2,11218
40.577038,-73.98159,B64,11224
40.674788,-73.807221,Q7,11420
40.710439,-73.850053,QM12,11375
40.585597,-73.817346,QM16,11693
40.677692,-73.827763,Q37,11420
40.694944,-73.990592,B103,11201
40.83906,-73.783366,BXM8,10464
40.765633,-73.815117,Q15A,11354
40.760812,-73.968693,SIM8,10022
40.658229,-73.878016,B6,11207
40.652986,-73.794665,Q9,11430
40.805979,-73.940999,BX15,10035
40.821893,-73.900189,BX6,10459
40.73805,-73.804494,QM44,11365
40.785502,-73.951206,M102,10128
40.728308,-73.710445,Q36,11001
40.622999,-73.956013,BM3,11230
40.876926,-73.847034,BX30,10469
40.821086,-73.81259,BX8,10465
40.613549,-74.117328,SIM34,10314
40.744051,-73.775939,Q76,11364
40.618576,-73.926961,B46,11234
40.727774,-73.70869,Q36,11001
40.60889,-74.09078,S76,10304
40.652712,-73.87623,Q6,11239
40.596732,-73.985361,B1,11214
40.744737,-73.929943,Q60,11101
40.699697,-73.910768,B20,11385
40.709098,-73.959773,B24,11211
40.643576,-74.073131,S78,10301
40.856857,-73.855948,BX8,10461
40.860827,-73.889882,BX22,10458
40.705959,-73.793867,Q30,11432
40.825615,-73.859129,BXM8,10473
40.797246,-73.931695,M116,10035
40.729307,-73.781349,QM1,11366
40.610932,-73.954068,B7,11230
40.751116,-73.991115,M34+,10001
40.889761,-73.897936,BX9,10471
40.754881,-73.9688,M50,10017
40.611366,-74.117159,SIM33C,10314
40.704933,-73.793318,Q20A,11433
40.639838,-74.11794,S54,10310
40.647596,-73.780284,Q10,11430
40.879473,-73.916643,BXM18,10463
40.704787,-74.015502,SIM15,10004
40.796597,-73.949515,M3,
40.707047,-73.795506,Q9,11432
40.665265,-73.734681,Q85,11422
40.680301,-73.949589,B25,11216
40.607471,-73.943068,B31,11229
40.603427,-74.068996,SIM33C,10305
40.756697,-73.976284,BM1,10017
40.587819,-73.809772,Q98V,11693
40.781917,-73.824456,Q50,11357
40.806137,-73.942555,BXM3,10027
40.587989,-73.919884,BM5,11229
40.661633,-73.824188,Q10,11430
40.694028,-73.827505,Q24,11419
40.618527,-74.155275,SIM33,10314
40.86678,-73.860948,BX8,10469
40.616714,-74.027208,S53,11209
40.649569,-73.834387,Q21,11414
40.779558,-73.953335,BXM10,10128
40.60406,-73.752675,Q113,11691
40.585067,-74.166625,S44,10314
40.547995,-74.220346,S56,10309
40.74948,-73.757452,Q30,11364
40.747116,-73.711551,QM6,11004
40.748139,-73.976244,QM40,10016
40.834495,-73.917284,BX35,10456
40.78688,-73.821902,Q76,11357
40.599189,-74.063759,SIM5,10305
40.772386,-73.926434,Q19,11102
40.893961,-73.907908,BX7,10471
40.652945,-73.866767,B84,11239
40.631827,-73.947438,B44+,11210
40.700101,-73.910358,Q54,11385
40.816543,-73.919779,BX2,10451
40.643571,-74.073149,S42,10301
40.72583,-73.72506,Q1,11426
40.651797,-73.930558,B35,11203
40.873109,-73.853148,BX38,10469
40.633852,-73.928686,B7,11234
40.757391,-73.82929,Q58,11355
40.701708,-73.80783,Q54,11435
40.861277,-73.82268,BX23,10475
40.612792,-74.117056,SIM34,10314
40.852316,-73.920217,BX40,10453
40.591974,-74.19263,SIM26,10314
40.646393,-74.08655,S42,10301
40.613434,-73.996128,B4,11214
40.877136,-73.865806,BX38,10467
40.568897,-74.125136,S57,10306
40.824231,-73.909103,BX13,10456
40.761523,-73.963754,Q101,10065
40.70677,-73.804168,Q83,11432
40.667666,-73.808725,Q7,11420
40.702034,-73.942414,B43,11206
40.607533,-74.162351,S89,10314
40.679823,-73.941153,B43,11213
40.5983,-73.960394,B3,11223
40.874929,-73.880302,BX10,10467
40.828304,-73.81718,BX8,10465
40.616964,-73.978741,B9,11204
40.593865,-73.940669,B44+,11229
40.749522,-73.939203,Q102,11101
40.692404,-73.745214,Q46,11411
40.754263,-73.980408,SIM23,10036
40.595971,-73.766329,QM17,11691
40.858996,-73.934186,M98,10040
40.78573,-73.948748,M101,10128
40.780996,-73.976309,M7,10024
40.739627,-73.976496,M9,10016
40.691579,-73.778985,Q84,11434
40.576421,-73.967439,B1,11235
40.583988,-74.161072,SIM25,10314
40.691466,-73.779251,Q85,11434
40.683169,-73.976717,B67,11217
40.762805,-73.804817,Q13,11358
40.708771,-74.002757,BM4,10038
40.647413,-73.779805,Q3,11430
40.707663,-73.795217,Q20B,11432
40.761319,-73.867027,Q33,11369
40.749868,-73.75708,QM5,11364
40.737772,-73.85216,Q58,11368
40.610932,-73.954068,B82,11230
40.751393,-73.976286,M101,10168
40.729817,-73.862207,QM18,11374
40.616261,-74.103606,S61,10301
40.71208,-73.859508,QM12,11374
40.745765,-73.903391,LGAS,11377
40.697784,-73.968426,B57,11211
40.760391,-73.968015,QM2,10022
40.700093,-73.830843,Q56,11418
40.613434,-73.996128,B4,11214
40.704955,-74.015609,SIM2,10004
40.637675,-74.076194,S66,10301
40.739066,-73.785434,QM8,11365
40.746786,-73.891261,Q32,11372
40.707821,-73.79556,Q77,11432
40.760109,-73.827766,Q26,11354
40.747116,-73.711551,QM6,11004
40.71208,-73.859987,Q11,11374
40.760104,-73.831267,Q66,11354
40.713264,-73.977982,M22,10002
40.791667,-73.964944,M96,10025
40.871039,-73.914232,BX7,10034
40.703421,-73.740895,Q83,11429
40.717771,-73.817324,Q20B,11367
40.66642,-73.883387,B99,11207
40.696149,-73.74596,Q4,11411
40.713965,-73.831373,Q40,11415
40.79386,-73.797424,Q15,11357
40.84691,-73.849059,BX8,10461
40.608433,-73.957098,B41,11229
40.750065,-73.938148,Q32,11101
40.756191,-73.98719,Q92,10036
40.903339,-73.850048,BXM11,10470
40.707549,-73.789882,Q56,11432
40.78548,-73.95133,BXM1,10128
40.766314,-73.977491,SIM30,
40.672151,-73.842884,Q41,11417
40.772722,-73.871153,Q48,11371
40.875936,-73.829479,BX30,10475
40.733849,-73.991058,SIM7,10003
40.611311,-74.071835,SIM30,10305
40.87245,-73.91256,M100,10034
40.543784,-74.196657,SIM8,10312
40.857138,-73.868769,BXM11,10462
40.719411,-73.990466,B39,10002
40.575927,-74.119378,S76,10306
40.647463,-73.779885,B15,11430
40.773394,-73.981807,M57,10023
40.714481,-73.775904,Q2,11423
40.728226,-74.002663,M21,10012
40.637675,-74.076194,S61,10301
40.672325,-74.011323,B57,11231
40.612308,-74.132204,S57,10314
40.78078,-73.961086,BXM6,
40.907175,-73.896664,BXM3,10471
40.604596,-74.069364,SIM7,10305
40.797099,-73.949858,M4,
40.630439,-74.088844,S62,10301
40.608772,-74.153263,S93,10314
40.745172,-73.776775,Q26,11365
40.720728,-73.760265,Q43,11423
40.746588,-73.890747,Q49,11372
40.560645,-74.171275,S56,10312
40.876031,-73.829278,BX38,10475
40.846067,-73.819252,BX24,10465
40.847694,-73.90074,BX42,10457
40.643489,-74.073379,S42,10301
40.678671,-73.964365,B65,11238
40.643133,-74.074001,S81,10301
40.642963,-74.074089,S91,10301
40.73805,-73.804494,QM44,11365
40.574119,-74.116586,S57,10306
40.595383,-73.754744,Q113,11691
40.656031,-74.011701,B35,11232
40.700523,-73.807598,Q9,11435
40.761573,-73.975039,M3,10019
40.707594,-73.802927,Q114,11432
40.632685,-73.947721,B44,11210
40.707107,-73.854129,QM42,11375
40.603642,-74.005877,B64,11214
40.746665,-73.890813,Q18,11372
40.64483,-73.902673,B17,11236
40.720118,-73.873307,Q38,11379
40.708017,-74.012775,SIM3C,10006
40.631428,-73.887285,B42,11236
40.699099,-73.774495,Q42,11433
40.811052,-73.952325,M3,10027
40.761966,-73.942525,Q102,11101
40.602198,-73.93543,B31,11229
40.669115,-73.910666,B60,11212
40.615236,-73.914287,B3,11234
40.700654,-73.807565,Q20A,11435
40.644004,-73.87768,B83,11239
40.7287,-74.00254,SIM7,10012
40.704863,-73.809039,Q7,11435
40.608453,-73.956546,B41,11229
40.71219,-73.900323,Q58,11385
40.840638,-73.854975,BX4A,10462
40.733947,-73.988902,M14D+,10003
40.752548,-73.981679,SIM3C,10036
40.644999,-73.973952,BM3,11218
40.643352,-74.073774,S46,10301
40.690594,-73.989384,B62,11201
40.61498,-74.085133,S86,10304
40.705929,-73.75326,Q83,11412
40.742919,-73.775794,Q46,11365
40.849184,-73.906546,BX1,10453
40.711864,-74.005932,M22,10038
40.766007,-73.976806,SIM6,
40.629856,-74.089431,S61,10301
40.773573,-73.89329,Q100,11370
40.707594,-73.802927,Q113,11432
40.704859,-73.90208,B26,11385
40.607419,-74.002553,B8,11214
40.910225,-73.903269,BXM1,10471
40.594767,-73.784435,Q52+,11692
40.751003,-73.98679,QM4,10018
40.699506,-73.953484,B44+,11206
40.84396,-73.922796,BX13,10452
40.716991,-74.006211,SIM34,10007
40.586534,-74.1988,SIM32,10314
40.696991,-73.894543,Q39,11385
40.629042,-74.115975,S48,10310
40.707047,-73.795506,Q9,11432
40.700419,-73.910235,B54,11385
40.760307,-73.826861,Q26,11354
40.782137,-73.836712,Q26,11356
40.637812,-74.076158,S62,10301
40.770877,-73.865556,M60+,11371
40.556295,-74.203767,SIM23,10312
40.673388,-73.764474,Q85,11434
40.736357,-73.878318,Q58,11373
40.814923,-73.95853,M4,10027
40.729307,-73.781349,QM35,11366
40.62198,-74.028767,S93,11209
40.75297,-73.979002,X37,10017
40.701167,-73.807755,Q41,11435
40.806642,-73.917271,BX33,10454
40.664717,-73.862732,B13,11208
40.630279,-74.088817,S62,10301
40.743027,-73.992644,SIM1C,10010
40.704385,-73.919467,B26,11237
40.7604,-73.76952,Q13,11361
40.713264,-73.977982,M14A+,10002
40.679541,-73.934854,B15,11213
40.664816,-73.945481,B43,11225
40.726026,-74.007396,M20,10013
40.695988,-73.991009,B26,11201
40.84753,-73.786495,BX29,10464
40.578093,-74.163535,SIM8,10314
40.637537,-74.076108,S86,10301
40.797362,-73.950273,M4,10026
40.852322,-73.826993,Q50,10461
40.679836,-73.844731,Q8,11417
40.831331,-73.905596,BX15,10456
40.733153,-73.859733,QM42,11374
40.70496,-74.01482,SIM1C,10004
40.579994,-73.836986,Q22,11694
40.711897,-74.006185,BM3,10038
40.713986,-74.006488,SIM32,10007
40.779342,-73.953517,BXM10,10128
40.628542,-73.981288,B11,11204
40.754425,-73.72303,Q36,11362
40.640247,-74.130937,S59,10302
40.593865,-73.940669,B36,11229
40.796597,-73.949515,M4,
40.680473,-73.842372,Q112,11417
40.747494,-73.884002,Q49,11373
40.625066,-73.9651,B68,11230
40.662356,-73.880606,B20,11207
40.73759,-73.877189,Q58,11373
40.594243,-73.940584,B44+,11229
40.709649,-73.959518,B39,11211
40.85767,-73.856517,BX8,10461
40.782137,-73.836712,Q20A,11356
40.693112,-73.931178,B46,11221
40.702433,-73.79054,Q85,11433
40.696115,-73.990166,B103,11201
40.693722,-73.852378,Q11,11421
40.803886,-73.937851,M101,10035
40.732795,-73.974542,M23+,10010
40.542586,-74.145566,SIM1C,10308
40.707223,-73.795441,Q41,11432
40.577406,-74.101243,S78,10306
40.610106,-73.921794,B3,11234
40.756311,-73.98737,Q92,10036
40.643339,-74.073052,S61,10301
40.728117,-73.873143,QM34,11374
40.819413,-73.902025,BX4A,10455
40.716466,-73.996443,B99,10013
40.510153,-74.248063,S74,10307
40.842195,-73.855321,BX42,10462
40.776008,-73.98702,M66,10023
40.643005,-74.073996,S92,10301
40.622336,-73.937167,B7,11234
40.543784,-74.196657,SIM4,10312
40.714023,-74.006453,BXM18,10007
40.862256,-73.890512,BX41+,10458
40.746613,-73.89072,Q47,11372
40.830502,-73.885659,BX35,10459
40.770078,-73.876107,Q72,11369
40.763932,-73.787821,Q76,11358
40.784741,-73.982349,M79+,10024
40.759026,-73.968297,QM35,10022
40.733179,-73.871298,Q11,11373
40.902945,-73.849042,BXM2,10470
40.693722,-73.852378,Q21,11421
40.633696,-74.129779,SIM4X,10302
40.889606,-73.90901,BXM1,10471
40.680279,-73.761324,Q3,11434
40.756875,-73.874178,Q66,11369
40.635011,-73.900328,B17,11236
40.893553,-73.857362,BX39,10466
40.58808,-73.919945,BM2,11229
40.633783,-74.142537,S96,10302
40.644821,-74.096443,S90,10301
40.720107,-73.873112,Q38,11379
40.715464,-74.005263,X28,10007
40.707223,-73.795441,Q11,11432
40.621842,-74.028363,B1,11209
40.861287,-73.891854,BX41,10458
40.879494,-73.8856,BX38,10467
40.672151,-73.842884,Q11,11417
40.837001,-73.8883,BX11,10460
40.889606,-73.90901,BXM2,10471
40.702354,-73.800129,Q83,11433
40.661965,-73.82333,B15,11430
40.637834,-74.076746,S78,10301
40.841112,-73.842889,BX8,10461
40.840375,-73.918194,BX11,10452
40.585602,-74.084709,S42,10305
40.861287,-73.891854,BX41+,10458
40.698573,-73.961729,B48,11211
40.712327,-73.889302,Q54,11379
40.701167,-73.807755,Q8,11435
40.760727,-73.968725,SIM11,10022
40.52312,-74.188649,S78,10312
40.902192,-73.868113,BXM4,10470
40.721161,-73.759582,Q76,11423
40.565114,-74.114835,SIM6,10306
40.741289,-73.904435,Q60,11377
40.581152,-74.11226,S76,10306
40.700514,-73.807829,Q30,11435
40.84253,-73.853124,BX42,10461
40.831209,-73.935693,M10,10039
40.70206,-73.801619,Q42,11432
40.768721,-73.868476,Q23,11369
40.614503,-74.157706,SIM4C,10314
40.770191,-73.875509,Q33,11369
40.851782,-73.827201,BX12+,10461
40.542586,-74.145566,SIM6,10308
40.722097,-73.844686,Q64,11375
40.754893,-73.706588,Q46,11004
40.69256,-73.989131,B52,11201
40.670283,-73.845659,Q6,11417
40.690788,-73.727689,X64,11411
40.66411,-73.768713,Q114,11434
40.633639,-74.129649,S66,10302
40.7287,-74.00254,M55,10012
40.749868,-73.75708,QM35,11364
40.610122,-73.922442,Q35,11234
40.600537,-73.942008,B44+,11229
40.876237,-73.833977,BX28,10475
40.841027,-73.872724,BX90,10460
40.526681,-74.178254,S56,10312
40.700101,-73.910358,B26,11385
40.775639,-73.98367,M11,10023
40.607096,-74.162763,S92,10314
40.812899,-73.827201,BX42,10465
40.507871,-74.229898,S59,10309
40.82151,-73.821773,BX42,10465
40.607755,-74.089028,S93,10304
40.71208,-73.859508,QM42,11374
40.570059,-73.862845,QM16,11694
40.609441,-73.948239,B100,11229
40.707861,-73.802937,Q25,11432
40.737195,-73.95567,B43,11222
40.876369,-73.833678,BX30,10475
40.810365,-73.95116,M10,10027
40.746194,-73.978967,QM18,10016
40.549655,-74.188078,S56,10312
40.812847,-73.846145,BX22,10473
40.869541,-73.903603,BX3,10468
40.658352,-73.877775,B6,11207
40.675107,-73.807347,Q9,11420
40.71262,-73.783923,Q2,11432
40.690715,-73.987693,B65,11201
40.665995,-73.86343,B98V,11208
40.598827,-74.063766,SIM9,10305
40.575935,-74.167683,S55,10314
40.689985,-73.826185,Q8,11419
40.860826,-73.822669,BX28,10475
40.614809,-74.157578,SIM4X,10314
40.757191,-73.989904,SIM26,10036
40.607096,-74.162763,S62,10314
40.848991,-73.906702,BX2,10453
40.760348,-73.768238,Q12,11361
40.912377,-73.902533,BX7,10471
40.717576,-73.818372,QM35,11367
40.560645,-74.171275,S55,10312
40.667076,-73.950802,B98V,11225
40.684187,-73.977626,B41,11217
40.639945,-74.130587,S54,10302
40.760936,-73.827284,Q17,11354
40.728544,-73.975657,M9,10009
40.683763,-73.77001,X63,11434
40.523239,-74.187831,SIM2,10312
40.639883,-73.967187,BM3,11218
40.716678,-74.006421,SIM26,10007
40.700523,-73.807598,Q40,11435
40.75468,-73.999023,M11,10001
40.603427,-74.068996,S93,10305
40.744323,-74.005938,M14D+,10011
40.73564,-73.746645,Q43,11427
40.755074,-73.886201,Q32,11372
40.635428,-74.16628,S90,10303
40.849059,-73.905997,BX1,10457
40.733152,-73.871078,Q29,11373
40.707861,-73.802937,Q34,11432
40.631833,-73.944214,BM2,11210
40.706427,-73.897352,B20,11385
40.820942,-73.891511,BX6,10459
40.643588,-74.073102,S46,10301
40.851782,-73.827201,BXM9,10461
40.640298,-74.131254,S59,10302
40.59064,-74.066097,S51,10305
40.862502,-73.895797,BX34,10458
40.618497,-74.012995,B64,11228
40.61054,-73.953732,B82,11229
40.675034,-73.807333,Q7,11420
40.80323,-73.932451,M15+,10035
40.694489,-73.987124,B54,11201
40.85784,-73.843611,BX31,10461
40.55342,-74.117339,S76,10306
40.817065,-73.959775,M125,10027
40.812905,-73.956867,M11,10027
40.643576,-74.073131,S76,10301
40.692265,-73.987377,B93,11201
40.71675,-73.975842,M21,10002
40.746194,-73.978967,QM17,10016
40.867349,-73.824572,BX28,10475
40.569991,-73.862208,QM16,11694
40.704931,-74.014819,BXM18,10004
40.754307,-73.984397,SIM3,10036
40.741437,-73.954647,Q103,11101
40.833603,-73.861155,BX4,10472
40.672929,-73.788214,Q7,11436
40.713965,-73.831373,Q40,11415
40.666108,-73.729731,Q5,11422
40.759982,-73.828622,Q26,11354
40.612471,-74.129835,SIM34,10314
40.705189,-74.013878,SIM33C,10004
40.72576,-73.792253,Q46,11366
40.560645,-74.171275,S89,10312
40.902192,-73.868113,BXM11,10470
40.693869,-73.990409,B26,11201
40.827891,-73.850054,BX22,10472
40.835353,-73.818769,BXM8,10465
40.591421,-74.132451,S57,10314
40.76765,-73.963704,M66,10065
40.725107,-73.997106,M55,10012
40.821389,-73.821639,BX42,10465
40.734072,-73.825442,Q20A,11367
40.747048,-73.71228,QM6,11004
40.767713,-73.964248,M102,10065
40.668435,-73.756847,Q85,11413
40.848051,-73.900694,BX36,10457
40.599613,-73.951253,BM3,11229
40.575645,-74.16715,S61,10314
40.850906,-73.915779,BX18,10453
40.679819,-73.837991,Q7,11417
40.659283,-73.840092,Q41,11414
40.641947,-73.907157,B17,11236
40.741405,-73.987516,BXM10,10010
40.729307,-73.781349,QM1,11366
40.750832,-73.939862,Q32,11101
40.70049,-73.807839,Q17,11435
40.81561,-73.918311,BX41+,10455
40.728011,-73.870817,QM15,11374
40.853259,-73.827048,BX24,10461
40.782804,-73.974976,M11,10024
40.851782,-73.827201,BXM6,10461
40.575645,-74.16715,S94,10314
40.701715,-73.807033,Q56,11435
40.635428,-74.16628,S40,10303
40.650061,-73.891029,BM2,11239
40.800172,-73.94517,M116,10035
40.784029,-73.845901,Q20A,11356
40.728395,-73.783325,QM5,11366
40.738058,-73.973463,M34A+,10010
40.741695,-73.824714,Q88,11367
40.701167,-73.807755,Q9,11435
40.857138,-73.868769,BXM11,10462
40.800322,-73.944538,M1,10035
40.825949,-73.890772,BX27,10459
40.749724,-73.938817,Q32,11101
40.851594,-73.898635,BX41,10457
40.725924,-73.791855,Q30,11366
40.837153,-73.888206,BX21,10460
40.728379,-73.871374,QM15,11374
40.640214,-74.130886,S57,10302
40.609103,-74.023816,B70,11425
40.670227,-73.947618,B44,11213
40.626665,-74.015037,B64,11228
40.678094,-73.745933,X63,11413
40.565114,-74.114835,SIM9,10306
40.671266,-73.882062,B14,11208
40.70237,-73.791688,Q42,11433
40.645616,-74.023524,B37,11220
40.638357,-73.952741,B49,11210
40.745114,-73.904027,Q18,11377
40.746846,-73.891201,Q32,11372
40.59372,-73.994667,B82,11214
40.757657,-73.783618,Q12,11358
40.764295,-73.725916,Q30,11362
40.910225,-73.903269,BXM18,10471
40.700505,-73.807825,Q43,11435
40.699922,-73.987598,B67,11201
40.875936,-73.829479,BX28,10475
40.607533,-74.162351,S89,10314
40.754176,-73.942286,Q100,11101
40.803985,-73.934214,M103,10035
40.64373,-74.084305,S42,10301
40.612471,-74.129835,S91,10314
40.75991,-73.966804,BM2,10022
40.87177,-73.913094,M100,10034
40.737552,-73.973846,M34+,10010
40.796533,-73.94957,M2,
40.743697,-73.776567,Q30,11365
40.7287,-74.00254,SIM7,10012
40.660843,-73.961463,B43,11225
40.548875,-74.220854,SIM26,10309
40.643133,-74.074001,S51,10301
40.716422,-74.006655,X28,10007
40.696885,-73.894502,Q29,11385
40.643483,-74.072927,S51,10301
40.578249,-74.101942,SIM7,10306
40.693691,-73.931604,B38,11221
40.70049,-73.807839,Q36,11435
40.710441,-73.771842,Q3,11423
40.577166,-74.100967,S76,10306
40.702356,-73.80053,Q27,11432
40.660843,-73.961463,B16,11225
40.709424,-73.959608,B46,11211
40.729614,-73.745329,Q1,11427
40.700766,-73.807887,Q6,11435
40.666036,-73.883632,B15,11207
40.607025,-74.162535,S59,10314
40.84898,-73.934113,M191,10033
40.641114,-74.094946,S94,10301
40.771531,-73.866002,Q72,11371
40.754311,-73.978105,BXM18,10017
40.637675,-74.076194,S92,10301
40.592947,-73.993383,B6,11214
40.842681,-73.878252,BX42,10460
40.717642,-73.817977,QM6,11367
40.632685,-73.947721,B96,11210
40.840327,-73.864015,BX39,10462
40.737983,-73.852172,Q58,11368
40.645679,-73.902111,B82+,11236
40.702714,-73.798478,Q113,11433
40.52312,-74.188649,S78,10312
40.645803,-73.901677,B82+,11236
40.749522,-73.939203,Q67,11101
40.771091,-73.832982,QM2,11354
40.643333,-74.073052,S62,10301
40.707654,-73.795238,Q31,11432
40.754893,-73.706588,Q46,11004
40.652986,-73.794665,Q8,11430
40.863097,-73.896368,BX2,10458
40.711864,-74.005932,BM2,10038
40.702779,-73.798769,Q114,11433
40.750554,-73.991077,M7,10001
40.645695,-73.902067,L91,11236
40.86743,-73.89767,BX9,10468
40.643334,-74.07421,S42,10301
40.667666,-73.808725,Q40,11420
